,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
0,AAL,sFC,60.40336134453781,3.7356792912354795,0.5791049477133815,0.043582128507757854,0.5749998106736749,0.04295596477432423,0.5867307692307693,0.0634091016204324
1,AAL,ising_gd,58.028011204481786,5.542948842413268,0.5351562320029537,0.0620511504988305,0.5576254835055906,0.07662602302919388,0.5203846153846154,0.07843849167133378
