,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
0,AAL,sFC,67.05882352941177,6.572970103854052,0.7153055374427698,0.061259328033759664,0.7045326895326895,0.05995542182835215,0.7355555555555556,0.09873271062899139
1,AAL,ising,62.279411764705884,14.878763226683503,0.707880719585525,0.1385605772697052,0.6203019203019203,0.10780229745983642,0.8322222222222223,0.1905450272439756
