,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
0,AAL,ising,62.887263339070564,2.1729776247848553,0.7391396482305573,0.021190930281839382,0.6151586368977673,0.006462984723854259,0.9268617021276595,0.05186170212765956
