,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
0,AAL,sFC,63.02240896358543,5.155742783911324,0.5958622411303607,0.05816102481972215,0.608323901785573,0.056683507050646884,0.5866666666666667,0.068838991175891
1,AAL,ising_gd,85.85154061624651,3.9228779326897776,0.8425146869504759,0.05448266370971058,0.8637628444835073,0.04015974394493096,0.8317307692307694,0.10439285108187232
