,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
35,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
36,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
37,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
38,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
39,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
40,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
41,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
42,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
43,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
44,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
45,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
46,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
47,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
48,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
49,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
50,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
51,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
52,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
53,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
54,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
55,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
56,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
57,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
58,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
59,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
60,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
61,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
62,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
63,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
64,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
65,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
66,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
67,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
68,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
69,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
70,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
71,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
72,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
73,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
74,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
75,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
76,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
77,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
78,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
79,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
80,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
81,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
82,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
83,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
84,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
85,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
86,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
87,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
88,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
89,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
90,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
91,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
92,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
93,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
94,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
95,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
96,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
97,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
98,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
99,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
100,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
101,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
102,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
103,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
104,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
105,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
106,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
107,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
108,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
109,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
110,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
111,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
112,AAL,sFC,58.5,28.28869031963127,0.5290476190476191,0.36805827449472767,0.5583333333333333,0.39799846454198506,0.5666666666666667,0.42295258468165065
113,AAL,ising,53.49999999999999,19.241881404893856,0.5978571428571429,0.2404748939144679,0.5416666666666666,0.2546511775394377,0.7333333333333333,0.3265986323710904
114,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
115,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
116,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
117,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
118,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
119,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
120,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
121,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
122,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
123,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
124,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
125,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
126,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
127,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
128,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
129,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
130,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
131,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
132,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
133,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
134,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
135,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
136,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
137,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
138,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
139,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
140,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
141,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
142,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
143,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
144,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
145,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
146,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
147,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
148,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
149,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
150,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
151,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
152,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
153,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
154,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
155,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
156,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
157,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
158,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
159,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
160,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
161,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
162,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
163,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
164,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
165,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
166,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
167,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
168,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
169,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
170,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
171,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
172,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
173,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
174,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
175,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
176,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
177,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
178,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
179,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
180,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
181,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
182,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
183,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
184,AAL,sFC,50.0,21.081851067789195,0.5,0.2886751345948129,0.45,0.32532035493238565,0.7,0.4
185,AAL,ising,48.33333333333333,26.299556396765833,0.39999999999999997,0.3511884584284246,0.36666666666666664,0.3711842908553348,0.55,0.4716990566028302
