,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
0,AAL,sFC,63.52941176470588,12.010079028461726,0.6676714513556619,0.13178544257766883,0.6972077922077923,0.1205937554905245,0.6666666666666666,0.17434179570141825
1,AAL,ising_gd,64.08088235294119,10.789110174449112,0.6910940848983654,0.12575214430483364,0.6721123321123321,0.11642100594986325,0.7477777777777778,0.21309303596154577
