,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
299,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
300,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
301,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
302,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
303,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
304,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
305,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
306,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
307,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
308,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
309,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
310,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
311,AAL,ising,66.66666666666666,18.25741858350554,0.72,0.2663331247391757,0.6166666666666666,0.2692582403567252,0.9,0.30000000000000004
312,AAL,sFC,63.33333333333333,25.60381915956203,0.7466666666666667,0.1851125783588643,0.6666666666666666,0.22360679774997896,0.9,0.2
