,Atlas,Representation,Accuracy,acc_std,F1,f1_std,Precision,prec_std,Recall,rec_stds
0,AAL,sFC,63.52941176470588,12.010079028461726,0.5615815178973074,0.1830824450355593,0.5652164502164502,0.14687763854271643,0.5892857142857142,0.2364976161591901
1,AAL,ising_gd,65.25735294117648,9.04927220400322,0.5198457098457099,0.1224396006679846,0.6752380952380952,0.18901583036080372,0.4428571428571429,0.13093073414159545
